step,mean_vel_x,mean_abs_vx_error,p2_fault_active_mean,residual_action_mean_norm,final_action_mean_norm,base_action_mean_norm,residual_action_max_norm,mean_abs_yaw_error,done_count,no_nan_inf
108,0.8573830127716064,0.22497454285621643,0.0,0.06539604812860489,1.4703173637390137,1.4703173637390137,0.10377459228038788,0.12568369507789612,1,True
109,0.8620328307151794,0.21576109528541565,0.0,0.0656934604048729,1.4438514709472656,1.4438514709472656,0.09711191058158875,0.1276986002922058,0,True
110,0.8729345798492432,0.20900264382362366,0.0,0.06515927612781525,1.4490065574645996,1.4490065574645996,0.10523663461208344,0.13942861557006836,0,True
111,0.875749945640564,0.20980483293533325,0.0,0.06422685086727142,1.4423143863677979,1.4423143863677979,0.10983764380216599,0.13425618410110474,0,True
112,0.8684931993484497,0.211202010512352,0.0,0.06462648510932922,1.466529130935669,1.466529130935669,0.15041621029376984,0.15391770005226135,0,True
113,0.8738235831260681,0.21475806832313538,0.0,0.06356938183307648,1.4481487274169922,1.4481487274169922,0.08530666679143906,0.16395536065101624,0,True
114,0.8755009174346924,0.21437856554985046,0.0,0.06363628059625626,1.4484646320343018,1.4484646320343018,0.08698513358831406,0.1393524706363678,0,True
115,0.8742958903312683,0.2101036161184311,0.0,0.0642397552728653,1.4502718448638916,1.4502718448638916,0.0839470773935318,0.12212620675563812,0,True
116,0.8741708993911743,0.20243781805038452,0.0,0.0639563649892807,1.4648594856262207,1.4648594856262207,0.09221093356609344,0.12765094637870789,0,True
117,0.8776125311851501,0.21015188097953796,0.0,0.06398424506187439,1.4467244148254395,1.4467244148254395,0.08555278927087784,0.12201786041259766,0,True
118,0.8925646543502808,0.1991463601589203,0.0,0.0649460107088089,1.467359185218811,1.467359185218811,0.12743976712226868,0.1490822732448578,0,True
119,0.8892220258712769,0.18651500344276428,0.0,0.06497699022293091,1.449026107788086,1.449026107788086,0.08550214022397995,0.12362921237945557,0,True
120,0.890508770942688,0.18727552890777588,0.0,0.06448768824338913,1.4601340293884277,1.4601340293884277,0.10526960343122482,0.12715661525726318,0,True
121,0.9011750221252441,0.18053585290908813,0.0,0.06550966203212738,1.4720299243927002,1.4720299243927002,0.09373912960290909,0.11463971436023712,0,True
122,0.9097234010696411,0.17644807696342468,0.0,0.06581752002239227,1.4490565061569214,1.4490565061569214,0.09672953188419342,0.13235591351985931,0,True
123,0.9213958978652954,0.18602809309959412,0.0,0.06570154428482056,1.4636421203613281,1.4636421203613281,0.08663085848093033,0.12754108011722565,0,True
